"genus"	"species"	"latitude"	"longitude"	"source"
"Corydoras"	"Corydoras sp."	-20.8525	-49.23444	"splink"
"Megalechis"	"Megalechis sp."	-21.78361	-47.79083	"splink"
"Corydoras"	"Corydoras sp."	-20.86139	-49.38583	"splink"
"Corydoras"	"Corydoras aeneus"	-21.11806	-48.50444	"splink"
"Scleromystax"	"Scleromystax barbatus"	-25.55444	-48.80056	"splink"
"Corydoras"	"Corydoras hastatus"	-19.48528	-57.02722	"splink"
"Aspidoras"	"Aspidoras sp."	-20.64528	-49.40306	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Corydoras"	"Corydoras aeneus"	-20.78861	-51.52222	"splink"
"Corydoras"	"Corydoras sp."	-9.89806	-55.65667	"splink"
"Corydoras"	"Corydoras aeneus"	-21.28361	-48.7025	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.62861	-50.37167	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.72333	-50.54611	"splink"
"Corydoras"	"Corydoras sp."	-20.86833	-49.28972	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.05194	-48.80028	"splink"
"Corydoras"	"Corydoras aeneus"	-14.62861	-57.365	"splink"
"Megalechis"	"Megalechis personata"	-21.01222	-48.49806	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-11.33972	-62.18472	"splink"
"Corydoras"	"Corydoras aeneus"	-21.72056	-50.72028	"splink"
"Corydoras"	"Corydoras sp."	-24.79167	-50.01222	"splink"
"Megalechis"	"Megalechis picta"	-9.54194	-61.64444	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.81972	-49.37944	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.37194	-50.05028	"splink"
"Aspidoras"	"Aspidoras sp."	-17.17556	-49.97639	"splink"
"Corydoras"	"Corydoras difluviatilis"	-16.76861	-47.61361	"splink"
"Corydoras"	"Corydoras aeneus"	-20.73611	-56.03389	"splink"
"Scleromystax"	"Scleromystax barbatus"	-23.62056	-45.41028	"splink"
"Aspidoras"	"Aspidoras sp."	-20.81	-49.38056	"splink"
"Aspidoras"	"Aspidoras sp."	-20.86833	-49.28972	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.19306	-50.45611	"splink"
"Corydoras"	"Corydoras difluviatilis"	-19.09028	-46.76583	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.65222	-49.55611	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Aspidoras"	"Aspidoras sp."	-20.86833	-49.28972	"splink"
"Corydoras"	"Corydoras aeneus"	-20.85222	-49.65611	"splink"
"Corydoras"	"Corydoras sp."	-24.715	-47.88111	"splink"
"Corydoras"	"Corydoras aeneus"	-20.24111	-50.51667	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.71472	-49.71	"splink"
"Callichthys"	"Callichthys callichthys"	-22.56389	-47.7025	"splink"
"Callichthys"	"Callichthys callichthys"	-10.3330555556	-59.3669444444	"splink"
"Corydoras"	"Corydoras aeneus"	-22.60444	-52.30111	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.70194	-49.40611	"splink"
"Corydoras"	"Corydoras nattereri"	-23.64056	-46.13389	"splink"
"Callichthys"	"Callichthys callichthys"	-20.99056	-49.98056	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.52833	-50.32083	"splink"
"Megalechis"	"Megalechis personata"	-20.72917	-48.52083	"splink"
"Corydoras"	"Corydoras aeneus"	-14.55361	-57.37194	"splink"
"Corydoras"	"Corydoras aeneus"	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras sp."	-20.64528	-49.40306	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.85222	-49.65611	"splink"
"Aspidoras"	"Aspidoras sp."	-20.89333	-49.41083	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Corydoras"	"Corydoras aeneus"	-21.01056	-49.49028	"splink"
"Aspidoras"	"Aspidoras albater"	-6.99972	-47.07028	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.17694	-50.50056	"splink"
"Scleromystax"	"Scleromystax barbatus"	-24.38778	-47.93111	"splink"
"Aspidoras"	"Aspidoras taurus"	-17.19944	-54.15694	"splink"
"Corydoras"	"Corydoras sp."	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras aeneus"	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras sp."	-21.68056	-51.07028	"splink"
"Corydoras"	"Corydoras maculifer"	-15.89056	-52.25694	"splink"
"Corydoras"	"Corydoras aeneus"	-21.02167	-49.45972	"splink"
"Corydoras"	"Corydoras hastatus"	-19.51028	-57.00722	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.83778	-49.31917	"splink"
"Corydoras"	"Corydoras trilineatus"	-9.62444	-62.33694	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Megalechis"	"Megalechis picta"	-30.08889	-49.85083	"splink"
"Corydoras"	"Corydoras aeneus"	-20.18361	-51.64944	"splink"
"Callichthys"	"Callichthys callichthys"	-20.30806	-50.64139	"splink"
"Callichthys"	"Callichthys callichthys"	-22.61694	-52.16917	"splink"
"Corydoras"	"Corydoras difluviatilis"	-21.01167	-49.41139	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-15.74222	-52.09389	"splink"
"Aspidoras"	"Aspidoras taurus"	-17.31028	-53.53889	"splink"
"Corydoras"	"Corydoras trilineatus"	-9.36306	-62.17194	"splink"
"Aspidoras"	"Aspidoras sp."	-17.48583	-51.13778	"splink"
"Callichthys"	"Callichthys callichthys"	-20.93806	-48.6775	"splink"
"Corydoras"	"Corydoras aeneus"	-21.25694	-51.06056	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.82222	-49.56306	"splink"
"Megalechis"	"Megalechis picta"	-9.595	-61.60472	"splink"
"Corydoras"	"Corydoras aeneus"	-20.72972	-49.57694	"splink"
"Corydoras"	"Corydoras aeneus"	-20.80167	-49.69028	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.98639	-49.19083	"splink"
"Scleromystax"	"Scleromystax barbatus"	-22.58778	-43.41833	"splink"
"Corydoras"	"Corydoras aeneus"	-19.18556	-51.33917	"splink"
"Corydoras"	"Corydoras difluviatilis"	-18.1283333333	-49.2244444444	"splink"
"Aspidoras"	"Aspidoras sp."	-19.92111	-50.32778	"splink"
"Corydoras"	"Corydoras aeneus"	-20.70389	-50.71361	"splink"
"Corydoras"	"Corydoras sp."	-21.61056	-51.17028	"splink"
"Corydoras"	"Corydoras aeneus"	-14.60083	-57.73111	"splink"
"Callichthys"	"Callichthys callichthys"	-22.29222	-47.50417	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.27278	-47.61056	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.19389	-49.69167	"splink"
"Corydoras"	"Corydoras aeneus"	-21.2875	-51.08361	"splink"
"Aspidoras"	"Aspidoras sp."	-20.2175	-49.75472	"splink"
"Megalechis"	"Megalechis picta"	-9.57861	-61.60722	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.02972	-50.04	"splink"
"Callichthys"	"Callichthys callichthys"	-21.01167	-49.41139	"splink"
"Corydoras"	"Corydoras difluviatilis"	-18.8675	-48.03222	"splink"
"Corydoras"	"Corydoras aeneus"	-20.785	-49.45778	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.86833	-49.27778	"splink"
"Corydoras"	"Corydoras aeneus"	-20.14417	-50.7325	"splink"
"Aspidoras"	"Aspidoras pauciradiatus"	-15.89056	-52.25694	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.785	-49.45778	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.90556	-49.34167	"splink"
"Corydoras"	"Corydoras aeneus"	-22.5325	-52.1675	"splink"
"Callichthys"	"Callichthys callichthys"	-22.61861	-52.16833	"splink"
"Corydoras"	"Corydoras aeneus"	-20.98639	-49.19083	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.21444	-48.74278	"splink"
"Corydoras"	"Corydoras aeneus"	-21.29806	-51.35306	"splink"
"Corydoras"	"Corydoras aeneus"	-20.63167	-49.68611	"splink"
"Callichthys"	"Callichthys callichthys"	-22.61861	-52.16833	"splink"
"Corydoras"	"Corydoras trilineatus"	-11.73444	-61.38861	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.15167	-50.91278	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras acutus"	-9.55694	-61.61083	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.86833	-49.28972	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.87139	-49.37806	"splink"
"Corydoras"	"Corydoras aeneus"	-22.29861	-52.49083	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.60889	-49.42028	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.02167	-49.45972	"splink"
"Corydoras"	"Corydoras aeneus"	-20.10444	-51.36417	"splink"
"Corydoras"	"Corydoras sp."	-25.66139	-49.27	"splink"
"Corydoras"	"Corydoras aeneus"	-22.53361	-47.72639	"splink"
"Aspidoras"	"Aspidoras sp."	-20.39	-49.43306	"splink"
"Callichthys"	"Callichthys callichthys"	-20.83417	-49.66889	"splink"
"Scleromystax"	"Scleromystax barbatus"	-24.06667	-46.70222	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-19.99139	-50.62194	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-18.37306	-50.55194	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.99889	-49.48889	"splink"
"Corydoras"	"Corydoras sp."	-24.6925	-48.00222	"splink"
"Corydoras"	"Corydoras aeneus"	-20.86833	-49.28972	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.21194	-50.5025	"splink"
"Callichthys"	"Callichthys callichthys"	-9.8233333333	-58.2563888889	"splink"
"Megalechis"	"Megalechis picta"	-9.1041666667	-62.0986111111	"splink"
"Aspidoras"	"Aspidoras sp."	-20.60889	-49.42028	"splink"
"Corydoras"	"Corydoras aeneus"	-14.74056	-57.05417	"splink"
"Scleromystax"	"Scleromystax barbatus"	-22.58333	-42.57889	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.98639	-49.19083	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-20.37972	-49.27722	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.7725	-48.80861	"splink"
"Corydoras"	"Corydoras aeneus"	-20.61278	-49.96833	"splink"
"Corydoras"	"Corydoras sp."	-11.5088888889	-59.0830555556	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.55083	-47.66222	"splink"
"Corydoras"	"Corydoras sp."	-18.2975	-46.21111	"splink"
"Callichthys"	"Callichthys callichthys"	-20.8525	-49.23444	"splink"
"Corydoras"	"Corydoras aeneus"	-20.80861	-49.36833	"splink"
"Aspidoras"	"Aspidoras sp."	-20.81972	-49.37944	"splink"
"Corydoras"	"Corydoras sp."	-25.66139	-49.27	"splink"
"Aspidoras"	"Aspidoras sp."	-21.13778	-48.97278	"splink"
"Corydoras"	"Corydoras sp."	-20.8525	-49.23444	"splink"
"Corydoras"	"Corydoras ehrhardti"	-26.28556	-51.01722	"splink"
"Corydoras"	"Corydoras sp."	-9.8233333333	-58.2563888889	"splink"
"Corydoras"	"Corydoras sp."	-22.27917	-48.11639	"splink"
"Callichthys"	"Callichthys callichthys"	-25.57944	-49.58583	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.41389	-51.245	"splink"
"Callichthys"	"Callichthys callichthys"	-22.53667	-47.65278	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.785	-49.45778	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.93806	-48.6775	"splink"
"Corydoras"	"Corydoras sp."	-20.39	-49.43306	"splink"
"Corydoras"	"Corydoras sp."	-21.18917	-49.01917	"splink"
"Corydoras"	"Corydoras aeneus"	-21.59056	-48.81028	"splink"
"Corydoras"	"Corydoras sp."	-20.12306	-50.51333	"splink"
"Aspidoras"	"Aspidoras taurus"	-17.17333	-54.35667	"splink"
"Hoplosternum"	"Hoplosternum sp."	-20.60889	-49.42028	"splink"
"Corydoras"	"Corydoras aeneus"	-20.81389	-49.67833	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.86139	-49.38583	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-15.74583	-47.95028	"splink"
"Corydoras"	"Corydoras aeneus"	-20.86833	-49.28972	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.03611	-51.31056	"splink"
"Corydoras"	"Corydoras aeneus"	-21.65389	-50.77583	"splink"
"Corydoras"	"Corydoras difluviatilis"	-22.04528	-47.44528	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.9905555556	-47.8622222222	"splink"
"Corydoras"	"Corydoras aeneus"	-20.70444	-51.46611	"splink"
"Callichthys"	"Callichthys callichthys"	-22.45139	-47.63889	"splink"
"Corydoras"	"Corydoras sp."	-11.4586111111	-59.0538888889	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.82056	-49.37028	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.45889	-50.2425	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Corydoras"	"Corydoras sp."	-26.28556	-51.01806	"splink"
"Corydoras"	"Corydoras aeneus"	-20.77389	-49.355	"splink"
"Corydoras"	"Corydoras aeneus"	-20.85222	-49.65611	"splink"
"Hoplosternum"	"Hoplosternum sp."	-20.54056	-50.05778	"splink"
"Corydoras"	"Corydoras aeneus"	-20.72667	-50.69667	"splink"
"Aspidoras"	"Aspidoras sp."	-20.8225	-51.50194	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-23.431	-47.51475	"splink"
"Scleromystax"	"Scleromystax sp."	-22.575	-42.55917	"splink"
"Corydoras"	"Corydoras sp."	-14.39778	-50.99611	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.81972	-49.37944	"splink"
"Corydoras"	"Corydoras aeneus"	-20.84694	-49.57417	"splink"
"Corydoras"	"Corydoras difluviatilis"	-19.90861	-48.38639	"splink"
"Corydoras"	"Corydoras acutus"	-9.5225	-62.14694	"splink"
"Corydoras"	"Corydoras aeneus"	-20.17694	-50.50056	"splink"
"Corydoras"	"Corydoras aeneus"	-14.72083	-56.32778	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-13.9	-59.14778	"splink"
"Aspidoras"	"Aspidoras eurycephalus"	-15.54056	-47.6875	"splink"
"Corydoras"	"Corydoras polystictus"	-9.8819444444	-58.5675	"splink"
"Corydoras"	"Corydoras sp."	-21.19111	-49.39333	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.15194	-49.55667	"splink"
"Corydoras"	"Corydoras trilineatus"	-10.61417	-62.33111	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.89361	-49.32	"splink"
"Corydoras"	"Corydoras aeneus"	-21.02167	-49.45972	"splink"
"Aspidoras"	"Aspidoras sp."	-20.87361	-49.38944	"splink"
"Corydoras"	"Corydoras aeneus"	-20.85222	-49.65611	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.49167	-49.32806	"splink"
"Corydoras"	"Corydoras sp."	-10.2605555556	-59.285	"splink"
"Corydoras"	"Corydoras aeneus"	-20.83778	-49.31917	"splink"
"Corydoras"	"Corydoras aeneus"	-21.78639	-49.03694	"splink"
"Corydoras"	"Corydoras sp."	-9.925	-58.5044444444	"splink"
"Corydoras"	"Corydoras aeneus"	-20.99889	-49.48889	"splink"
"Corydoras"	"Corydoras hastatus"	-19.49611	-57.01083	"splink"
"Aspidoras"	"Aspidoras sp."	-20.2075	-50.43917	"splink"
"Corydoras"	"Corydoras aeneus"	-20.41806	-51.47722	"splink"
"Corydoras"	"Corydoras trilineatus"	-11.0575	-61.97944	"splink"
"Callichthys"	"Callichthys sp."	-21.07667	-49.54806	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-20.71528	-49.12028	"splink"
"Aspidoras"	"Aspidoras sp."	-17.69944	-48.67528	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.705	-50.60111	"splink"
"Corydoras"	"Corydoras sp."	-20.1575	-50.53694	"splink"
"Corydoras"	"Corydoras sp."	-20.77389	-49.355	"splink"
"Corydoras"	"Corydoras aeneus"	-21.19111	-49.39333	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Corydoras"	"Corydoras aeneus"	-20.5975	-50.28167	"splink"
"Corydoras"	"Corydoras sp."	-9.8055555556	-58.3919444444	"splink"
"Hoplosternum"	"Hoplosternum sp."	-20.61667	-49.46389	"splink"
"Corydoras"	"Corydoras aeneus"	-20.70361	-48.94222	"splink"
"Corydoras"	"Corydoras aeneus"	-21.02167	-49.45972	"splink"
"Corydoras"	"Corydoras aeneus"	-21.03528	-49.49139	"splink"
"Callichthys"	"Callichthys callichthys"	-20.96833	-49.02667	"splink"
"Corydoras"	"Corydoras aeneus"	-20.98889	-49.48778	"splink"
"Corydoras"	"Corydoras nattereri"	-22.9315277778	-45.5234166667	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Corydoras"	"Corydoras aeneus"	-20.60583	-50.56806	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.3475	-50.67861	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.41972	-49.26667	"splink"
"Callichthys"	"Callichthys callichthys"	-22.50472	-48.62583	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.59694	-50.75806	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-21.53056	-49.85028	"splink"
"Corydoras"	"Corydoras aeneus"	-21.02528	-49.4075	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.19667	-50.63861	"splink"
"Corydoras"	"Corydoras acutus"	-9.55528	-61.92917	"splink"
"Corydoras"	"Corydoras aeneus"	-20.08778	-50.20694	"splink"
"Callichthys"	"Callichthys callichthys"	-19.57361	-57.03694	"splink"
"Corydoras"	"Corydoras sp."	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras trilineatus"	-10.14306	-61.90889	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.37639	-50.45083	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.77944	-49.58111	"splink"
"Corydoras"	"Corydoras sp."	-20.60889	-49.42028	"splink"
"Corydoras"	"Corydoras sp."	-21.23056	-49.64028	"splink"
"Corydoras"	"Corydoras aeneus"	-20.83778	-49.31917	"splink"
"Corydoras"	"Corydoras aeneus"	-20.705	-50.60111	"splink"
"Corydoras"	"Corydoras aeneus"	-20.8375	-49.34444	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.85222	-49.65611	"splink"
"Callichthys"	"Callichthys callichthys"	-20.50667	-55.39611	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.24361	-50.48472	"splink"
"Corydoras"	"Corydoras melanistius"	-10.14306	-61.90889	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.22028	-50.50306	"splink"
"Corydoras"	"Corydoras aeneus"	-21.64972	-51.54333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.13583	-50.18639	"splink"
"Corydoras"	"Corydoras aeneus"	-20.83417	-49.66889	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.6025	-50.42222	"splink"
"Corydoras"	"Corydoras elegans"	-10.89556	-62.08306	"splink"
"Callichthys"	"Callichthys callichthys"	-20.87889	-49.24083	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras elegans"	-9.51444	-61.96528	"splink"
"Callichthys"	"Callichthys callichthys"	-20.53	-55.84056	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.85222	-49.65611	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-18.9752777778	-48.2763888889	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.72028	-49.22333	"splink"
"Corydoras"	"Corydoras aeneus"	-15.675	-58.09583	"splink"
"Megalechis"	"Megalechis picta"	-30.08889	-49.85083	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.32944	-50.28444	"splink"
"Callichthys"	"Callichthys callichthys"	-24.19639	-46.86222	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.09833	-51.33028	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.86833	-49.27778	"splink"
"Corydoras"	"Corydoras aeneus"	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras sp."	-23.67333	-46.08139	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.84111	-49.35194	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.74417	-49.63417	"splink"
"Corydoras"	"Corydoras sp."	-10.7802777778	-59.2269444444	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.84111	-49.35194	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.19028	-49.30972	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.69472	-49.08167	"splink"
"Aspidoras"	"Aspidoras sp."	-16.79444	-43.06083	"splink"
"Corydoras"	"Corydoras sp."	-10.98194	-55.53889	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.28528	-51.41306	"splink"
"Aspidoras"	"Aspidoras sp."	-21.18028	-48.95194	"splink"
"Aspidoras"	"Aspidoras sp."	-17.72417	-49.04722	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.86833	-49.28972	"splink"
"Corydoras"	"Corydoras aeneus"	-21.19111	-49.39333	"splink"
"Aspidoras"	"Aspidoras sp."	-17.1525	-48.73333	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.82278	-51.50194	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.62556	-49.8925	"splink"
"Corydoras"	"Corydoras sp."	-21.20278	-49.74167	"splink"
"Corydoras"	"Corydoras trilineatus"	-9.55417	-62.175	"splink"
"Corydoras"	"Corydoras aeneus"	-20.63139	-50.02139	"splink"
"Corydoras"	"Corydoras aeneus"	-20.77389	-49.355	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.60889	-49.42028	"splink"
"Corydoras"	"Corydoras sp."	-22.27917	-48.11639	"splink"
"Corydoras"	"Corydoras aeneus"	-20.83778	-49.31917	"splink"
"Corydoras"	"Corydoras aeneus"	-22.17806	-53.80917	"splink"
"Corydoras"	"Corydoras aeneus"	-22.5775	-51.53583	"splink"
"Callichthys"	"Callichthys callichthys"	-21.21222	-48.95167	"splink"
"Corydoras"	"Corydoras aeneus"	-22.60444	-52.30111	"splink"
"Corydoras"	"Corydoras aeneus"	-20.99028	-49.26222	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.86083	-49.35889	"splink"
"Corydoras"	"Corydoras aeneus"	-21.44861	-48.66083	"splink"
"Aspidoras"	"Aspidoras sp."	-16.67389	-51.07528	"splink"
"Corydoras"	"Corydoras sp."	-26.16222	-51.22278	"splink"
"Corydoras"	"Corydoras aeneus"	-20.85222	-49.65611	"splink"
"Corydoras"	"Corydoras trilineatus"	-11.83806	-61.56139	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-19.18556	-51.33917	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.85222	-49.65611	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.71806	-50.63306	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-20.7725	-48.80861	"splink"
"Corydoras"	"Corydoras aeneus"	-20.80167	-49.69028	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-10.89556	-62.08306	"splink"
"Corydoras"	"Corydoras aeneus"	-21.25861	-51.07139	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.83417	-49.66889	"splink"
"Corydoras"	"Corydoras sp."	-11.4469444444	-59.1469444444	"splink"
"Callichthys"	"Callichthys callichthys"	-21.05583	-49.0075	"splink"
"Corydoras"	"Corydoras aeneus"	-21.36	-48.74722	"splink"
"Aspidoras"	"Aspidoras sp."	-20.46611	-50.60611	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras aeneus"	-20.83417	-49.66889	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.28361	-48.7025	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-23.81056	-47.71028	"splink"
"Corydoras"	"Corydoras aeneus"	-21.01222	-48.49806	"splink"
"Corydoras"	"Corydoras aeneus"	-20.89083	-48.53056	"splink"
"Corydoras"	"Corydoras aeneus"	-20.84111	-49.35194	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.19111	-49.39333	"splink"
"Corydoras"	"Corydoras aeneus"	-22.48139	-52.42667	"splink"
"Corydoras"	"Corydoras aeneus"	-21.78361	-49.08056	"splink"
"Corydoras"	"Corydoras aeneus"	-22.54278	-52.32556	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-21.01417	-49.49583	"splink"
"Aspidoras"	"Aspidoras sp."	-17.72444	-48.96306	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.96722	-50.01861	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.63778	-50.15278	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-19.97278	-50.44722	"splink"
"Aspidoras"	"Aspidoras sp."	-20.60889	-49.42028	"splink"
"Corydoras"	"Corydoras sp."	-22.36167	-47.88444	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.98889	-49.48778	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.05694	-50.68889	"splink"
"Corydoras"	"Corydoras aeneus"	-20.87917	-49.23083	"splink"
"Corydoras"	"Corydoras aeneus"	-20.50306	-55.25806	"splink"
"Corydoras"	"Corydoras aeneus"	-21.64972	-51.54333	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.47583	-49.88694	"splink"
"Corydoras"	"Corydoras aeneus"	-20.82278	-51.50194	"splink"
"Aspidoras"	"Aspidoras sp."	-22.56139	-43.68556	"splink"
"Corydoras"	"Corydoras polystyctus"	-14.74056	-57.05417	"splink"
"Corydoras"	"Corydoras sp."	-22.88056	-48.44028	"splink"
"Corydoras"	"Corydoras hastatus"	-20.50306	-55.25806	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.12889	-50.49139	"splink"
"Corydoras"	"Corydoras trilineatus"	-9.51444	-61.96528	"splink"
"Corydoras"	"Corydoras stenocephalus"	-9.1041666667	-62.0986111111	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.785	-49.45778	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.21139	-50.47056	"splink"
"Corydoras"	"Corydoras aeneus"	-20.80167	-49.69028	"splink"
"Corydoras"	"Corydoras aeneus"	-20.42611	-49.81389	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.64528	-49.40306	"splink"
