datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2017-04-20 11:35:02-03"	MBML	MBML-PEIXES	10095	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"L.M.Sarmento Soares"	2015	04	20			FIOL2015030907	"G.I.Almeida, A.Anastácio e L.N.Rodrigues"	2015	03	09				Brasil	Bahia	Guanambi	"Derivação alagada do rio carnaíba de dentro, próximo a BA-573."	-43.147778	-24.134167					466	466				"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Procedência informada no livro tombo: Derivação alagada do rio carnaíba de dentro, próximo a BA-573. Guanambi-BA.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	1027	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	R.L.Teixeira						RLT2002120701	"R.L.Teixeira e G.I.Almeida"	2002	12	07				Brasil	"Espírito Santo"	"Presidente Kennedy"	"Lagoa Sem Nome Praia das Neves"	-41.046667	-21.098889					55	55				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Procedência informada no livro tombo: Lagoa sem nome - Praia das Neves - Presidente Kennedy - ES.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	1028	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	R.L.Teixeira						RLT2000091301	R.L.Teixeira	2000	09	13				Brasil	"Espírito Santo"	Linhares	"Rio Ipiranga na entrada para Pontal do Ipiranga"	-40.071944	-19.390833					33	33				"Conservado em solução alcoólica a 70%"	6				". Não foi retirado material para tecido. .Procedência informada no livro tombo: rio Ipiranga - entrada para Pontal do Ipiranga - Linhares - ES.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	1063	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	R.L.Teixeira						RLT0000000003	R.L.Teixeira							Brasil	"Espírito Santo"	Linhares	"Rio Ipiranga em Pontal do Ipiranga"	-40.071944	-19.390833					33	33				"Conservado em solução alcoólica a 70%"	4				". Não foi retirado material para tecido. .Procedência informada no livro tombo: rio Ipiranga - Pontal do Ipiranga - Linhares - ES.."	
"2018-01-25 11:00:37-02"	MBML	MBML-PEIXES	10732	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"L.M.Sarmento Soares"	2015	09	15			ERRSC2013020202	M.C.Moreira	2015	07	24				Brasil	Bahia	Barreiras	"Baixo curso do rio de Ondas na entrada da cidade de Barreiras. ( Seção 3, Período Chuvoso)."	-45.035	-12.129722					452	452				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta referente ao trecho 2. Procedência informada no livro tombo: Baixo curso do rio de Ondas na entrada da cidade de Barreiras. Barreiras-BA.."	
"2017-04-20 11:35:02-03"	MBML	MBML-PEIXES	11413	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2016	04	08			FIOL2016033134	"Leydiane N. Rodrigues e Aílson Anastácio"	2016	03	31				Brasil	Bahia	"Riacho de Santana"	"Rio das Rãs, próximo ao povoado de Campinas."	-43.119444	-13.960556					462	462				"Conservado em solução alcoólica a 70%"	4				". Não foi retirado material para tecido. .Coleta referente ao ponto 34. Procedência informada no livro tombo: Rio das Rãs, próximo ao povoado de Campinas. Riacho de Santana-BA.."	
"2017-04-20 11:35:02-03"	MBML	MBML-PEIXES	11448	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2016	04	11			FIOL2016033030	"Leydiane N. Rodrigues e Aílson Anastácio"	2016	03	30				Brasil	Bahia	"Bom Jesus da Lapa"	"Rio São Fransisco, próximo a Lagoa dos Patos."	-43.428333	-13.448889					428	428				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta referente ao ponto 30. Procedência informada no livro tombo: Rio São Fransisco, próximo a Lagoa dos Patos. Bom Jesus da Lapa-BA.."	
"2017-08-14 10:36:51-03"	MBML	MBML-PEIXES	11473	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2016	04	13			"JLG20150508 TVR"	"Jão Luiz Gasparini e Raphael Mariano Macieira"	2015	05	08				Brasil	"Espírito Santo"	"Domingos Martins"	"PCH São Pedro, Rio Jucu na localidade de Panelas."	-40.6297	-20.358153					250	250				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Ponto Trecho de vazão reduzido. Procedência informada no livro tombo: PCH São Pedro, Rio Jucu na localidade de Panelas. Domingos Martins-ES.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	1185	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	R.L.Teixeira						JAPS1997082001	J.A.P.Schinneider	1997	08	20				Brasil	"Espírito Santo"	Colatina	"Córrego Saltinho"	-40.630556	-19.539167					38	38				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Procedência informada no livro tombo: Córrego Saltinho - Colatina - ES.."	
"2018-01-25 11:00:37-02"	MBML	MBML-PEIXES	11899	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2000	09	16			EHB20160803	"Eduardo Hoffmam de Barros"	2016	08	03				Brasil	"Espírito Santo"	Colatina	"PCH Santa Maria, Boapaba no rio santa Maria do Rio Doce."	-46.890833	-19.455										"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta referente ao ponto 02. Procedência informada no livro tombo: PCH Santa Maria, Boapaba no rio santa Maria do Rio Doce. Colatina-ES.."	
"2017-01-26 16:52:06-02"	MBML	MBML-PEIXES	12177	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2016	12	01			"BIOMA 2016112301"	"Leydiane N. Rodrigues e Ailson Anastácio"	2016	11	23				Brasil	"Espírito Santo"	Linhares	"Próximo à Pontal do Ipiranga."	-39.869167	-19.114722					4	4				"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Coleta referente ao ponto 1. Procedência informada no livro tombo: Próximo à Pontal do Ipiranga. Linhares-ES.."	
"2017-09-14 14:36:21-03"	MBML	MBML-PEIXES	12232	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2017	02	17			BIOMA2017011002	"Gladstone I. Almeida"	2017	01	10				Brasil	"Espírito Santo"	"Muniz Freire"	"CGH Iuna, na área do reservatório, Rio Pardo, na ES-379, entre os municípios de Iuna e Muniz Freire."	-41.514167	-20.396667					651	651				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta referente ao ponto 02. Procedência informada no livro tombo: CGH Iuna, na área do reservatório, Rio Pardo, na ES-379, entre os municípios de Iuna e Muniz Freire. Muniz Freire- ES.."	
"2017-03-24 14:46:55-03"	MBML	MBML-PEIXES	12420	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2017	03	20			HABTEC2017031227	"Gladstone I. Almeida e Ailson Anastácio"	2017	03	12				Brasil	"Rio de Janeiro"	"Campos de Goytacazes"	"Rio do Gino, perto de Dores de Macabu."	-41.535833	-22.001389					3	3				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta refente ao ponto 27. Procedência informada no livro tombo: Rio do Gino, perto de Dores de Macabu. Campos de Goytacazes- RJ.."	
"2017-03-24 14:46:55-03"	MBML	MBML-PEIXES	12424	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2017	03	20			HABTEC2017031224	"Gladstone I. Almeida e Ailson Anastácio"	2017	03	12				Brasil	"Rio de Janeiro"	"Campos de Goytacazes"	"Afluente do Rio da Prata, próximo a Lagoa Feia."	-41.469167	-21.944722					2	2				"Conservado em solução alcoólica a 70%"	11				". Não foi retirado material para tecido. .Coleta refente ao ponto 24. Procedência informada no livro tombo: Afluente do Rio da Prata, próximo a Lagoa Feia. Campos de Goytacazes- RJ.."	
"2017-03-24 14:46:55-03"	MBML	MBML-PEIXES	12425	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2017	03	20			HABTEC2017031320	"Gladstone I. Almeida e Ailson Anastácio"	2017	03	13				Brasil	"Rio de Janeiro"	"Campos de Goytacazes"	"Rio de Jesus, próximo a Lagoa de Cima."	-41.423611	-21.9125					3	3				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta refente ao ponto 20. Procedência informada no livro tombo: Rio de Jesus, próximo a Lagoa de Cima. Campos de Goytacazes- RJ.."	
"2017-03-24 14:46:55-03"	MBML	MBML-PEIXES	12515	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Renan Luxinger Betzel"	2017	03	21			HABTEC2017031033	"Gladstone I. Almeida e Ailson Anastácio"	2017	03	10				Brasil	"Rio de Janeiro"	Carapebus	"Córrego das Pérobas."	-41.649722	-22.128889					17	17				"Conservado em solução alcoólica a 70%"	5				". Não foi retirado material para tecido. .Coleta refente ao ponto 33. Procedência informada no livro tombo: Córrego das Pérobas. Carapebus - RJ.."	
"2017-08-14 10:36:51-03"	MBML	MBML-PEIXES	12656	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Luisa maria Sarmento Soares"	2017	06	27			MIAID20161222	"Gladstone I. Almeida e Ailson Anastácio"	2016	12	22				Brasil	"Rio de Janeiro"	Magé	"Rio Caceribu, em direção a Petrópolis, próximo a BR-493. No entorno da APA de Guapimirim."	-42.951944	-22.713056					3	3				"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Monitoramento da Ictiofauna da área de influência direta da BR-493, em Magé-RJ. Procedência informada no livro tombo: Rio Caceribu, em direção a Petrópolis, próximo a BR-493. No entorno da APA de Guapimirim. Magé-"	
"2017-08-14 10:36:51-03"	MBML	MBML-PEIXES	12680	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Luisa Maria Sarmento Soares"	2017	06	27			MIAID20160809	"Gladstone I. Almeida e Ailson Anastácio"	2016	08	09				Brasil	"Rio de Janeiro"	Magé	"Rio Caceribu, no entorno da APA de Guapimirim, próximo a BR-493."	-42.951944	-22.713056					5	5				"Conservado em solução alcoólica a 70%"	4				". Não foi retirado material para tecido. .Monitoramento da Ictiofauna da área de influência direta da BR-493, em Magé-RJ. Procedência informada no livro tombo: Rio Caceribu, no entorno da APA de Guapimirim, próximo a BR-493. Magé-RJ.."	
"2018-01-25 11:00:37-02"	MBML	MBML-PEIXES	12923	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Leydiane N.Rodrigues"	2017	12	08			ELO2017112402	"Leydiane N.Rodrigues e Eduardo H. de Barros"	2017	11	24				Brasil	"Espírito Santo"	"São Gabriel da Palha"	"Rio Braço Sul, cerca de 1 km antes da confluência com o rio São José."	-40.565278	-19.0875					130	130				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta referente ao Ponto 02. Procedência informada no livro tombo: Rio Braço Sul, cerca de 1 km antes da confluência com o rio São José. São Gabriel da Palha-ES.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	1295	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	R.L.Teixeira						RLT2001091701	R.L.Teixeira	2001	09	17				Brasil	"Espírito Santo"	Linhares	"Córrego na Estrada Pontal do Ipiranga"	-40.071944	-19.390833					33	33				"Conservado em solução alcoólica a 70%"	3				". Não foi retirado material para tecido. .Procedência informada no livro tombo: Estrada Pontal do Ipiranga. Linhares - ES."	
"2018-01-25 11:00:37-02"	MBML	MBML-PEIXES	12981	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Leydiane N. Rodrigues"	2017	12	27			ELLO2017121804	"Eduardo H. de Barros e Leydiane N. Rodrigues"	2017	12	18				Brasil	"Espírito Santo"	Colatina	"A jusante da casa de força da PCH Santa Maria, no trecho de vazão restituída."	-40.614444	-19.616111					69	69				"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Coleta referente ao ponto 04. Procedência informada no livro tombo: A jusante da casa de força da PCH Santa Maria, no trecho de vazão restituída. Colatina-ES.."	
"2015-02-13 12:14:42-02"	MBML	MBML-PEIXES	4356	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	L.M.Sarmento-Soares	2011	09	21			BIOdiversES2011090401	M.M.Martinelli	2011	09	10				Brasil	"Espírito Santo"	Colatina	"Rio São João Pequeno na Fazenda Prucoli"	-40.742778	-19.4825										"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Procedência informada no livro tombo: Fazenda Prucoli, Rio São João Pequeno.Colatina-ES."	
"2018-01-25 11:00:37-02"	MBML	MBML-PEIXES	13003	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Leydiane N. Rodrigues"	2017	12	27			ELLO2017122101	"Eduardo H. de Barros e Leydiane N. Rodrigues"	2017	12	21				Brasil	"Espírito Santo"	Colatina	"A montante do reservatório, leito natural do rio Pancas, na PCH Cachoeira do Oito."	-40.608889	-19.464167					58	58				"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Coleta referente ao ponto 01. Procedência informada no livro tombo: A montante do reservatório, leito natural do rio Pancas, na PCH Cachoeira do Oito. Colatina-ES.."	
"2018-01-25 11:00:37-02"	MBML	MBML-PEIXES	13063	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Luisa M. Sarmento-Soares"	2018	01	17			Econservation2017120503	"Lauana S. Fadini"	2017	12	05				Brasil	"Espírito Santo"	Aracruz	"Fazenda Grill, Canal C3."	-40.013333	-19.691389					1	1				"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Coleta referente ao ponto A03, realizada na primavera. Procedência informada no livro tombo: Fazenda Grill, Canal C3. Aracruz - ES.."	
"2018-01-23 15:04:17-02"	MBML	MBML-PEIXES	13070	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Luisa M. Sarmento-Soares"	2018	01	17			Econservation2016042005	"Lauana S. Fadini"	2016	04	20				Brasil	"Espírito Santo"	Aracruz	"Rio Comboios."	-40.013917	-19.747278					3	3				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta referente ao ponto A05. Procedência informada no livro tombo: Rio Comboios. Aracruz- ES.."	
"2018-03-06 14:59:06-03"	MBML	MBML-PEIXES	13182	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Juliana P. da Silva"	2018	02	20			BIOMA20170811	"Ailson Anastacio e Gladstone I.Almeida"	2017	08	11				Brasil	"Espírito Santo"	"Baixo Guandu"	"UHE Mascarenhas, Alto Rio Guandu."	-41.045278	-19.648611					106	106				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Procedência informada no livro tombo: UHE Mascarenhas, Alto Rio Guandu. Baixo Guandu-ES.."	
"2018-03-06 14:59:06-03"	MBML	MBML-PEIXES	13216	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Leydiane N.Rodrigues"	2018	02	23			ELLO2018020302	"Leydiane N.Rodrigues e Eduardo H.de Barros"	2018	02	03				Brasil	"Espírito Santo"	"São Gabriel da Palha"	"Rio Braço Sul, cerca de 1 km antes de sua confluência com o rio São José."	-40.565278	-19.054167					116	116				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Coleta referente ao Ponto E2. Procedência informada no livro tombo: Rio Braço Sul, cerca de 1 km antes de sua confluência com o rio São José. São Gabriel da Palha-ES.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	1888	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	L.M.Sarmento-Soares	2008	03	28			JLG2002052001	"J.L.Gasparini, J.Scalponi e B.Bicalho"	2002	05	20				Brasil	"Espírito Santo"	Linhares	"Lagoa Parda em Comboios"	-40.071944	-19.390833					33	33				"Conservado em solução alcoólica a 70%"	2				". Não foi retirado material para tecido. .Procedência informada no livro tombo: Lagoa Parda em Comboios, Linhares, Espírito Santo.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	2705	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"							JLG2002041401	J.L.Gasparini	2002	04	14				Brasil	"Espírito Santo"	Linhares	"Lagoa Suruaca"	-39.7375	-19.143889					4	4				"Conservado em solução alcoólica a 70%"	1	"3268/CIUFES 1433"			". Não foi retirado material para tecido. .Material obtido por permuta com a Coleção Ictiológica da UFES. Procedência informada no livro tombo: Lagoa da Suruaca, São Mateus, Espírito Santo, Brasil.."	
"2015-02-05 14:47:16-02"	MBML	MBML-PEIXES	3107	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	L.M.Sarmento-Soares	2010	03	20			JLG2000040701	"J.L.Gasparini e A.P.L.S.Almeida"	2000	04	07				Brasil	"Espírito Santo"	"Conceição da Barra"	"Rio Itaúnas"	-39.781667	-18.381389					2	2				"Conservado em solução alcoólica a 70%"	1	"1417/ZUFES 131417/CIUFES 1314"			". Não foi retirado material para tecido. .Material obtido por permuta com a Coleção Ictiológica da UFES. Coletado em 07 e 08/04/2000. Espécime-testemunho. Procedência informada no livro tombo: Rio Itaúnas - Conceição da Barra - ES."	
"2015-02-05 14:47:15-02"	MBML	MBML-PEIXES	3353	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	L.M.Sarmento-Soares	2010	04	11			BIOdiversES2010042402	M.M.Martinelli	2010	10	24				Brasil	"Espírito Santo"	Piúma	"Rio Novo - próximo a Boca da Barra do Rio Novo"	-40.790833	-20.857222					0	0				"Conservado em solução alcoólica a 70%"	1				". Não foi retirado material para tecido. .Procedência informada no livro tombo: Rio Novo - próximo a Boca da Barra do Rio Novo - Piúma."	
"2015-02-13 12:14:42-02"	MBML	MBML-PEIXES	3914	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	L.M.Sarmento-Soares	2011	01	06			BIOdiversES2010101404	M.P.Gomes	2010	10	14				Brasil	"Espírito Santo"	Itapemirim	"Rio Itapemirim à jusante da foz do Córrego Itaoca"	-41.133333	-20.757222					52	52				"Conservado em solução alcoólica a 70%"	1	"COM/CBE P01"			". Não foi retirado material para tecido. .Procedência informada no livro tombo: Rio Itapemirim à jusante da foz do Córrego Itaoca."	
